Visa,First National,4373843452204062,Rema Mcreynolds,429,12/2007,12/2013,21,5646,174700
American Express,American Express,373220373186884,Eddie W Shepard,8926,04/2014,04/2034,3,5833,144600
Discover,Discover,6011461932068610,Casie Burroughs,78,12/2009,12/2013,27,8604,25300
Discover,Discover,6539175763621619,Ricky I Poole,747,01/2009,01/2013,17,2170,145000
Master Card,Chase,5268523895168927,Angelo Q Canfield,84,01/2008,01/2026,3,208,60900
Discover,Discover,6456196318343649,Lauren S Patterson,981,01/2014,01/2030,22,6758,46300
Discover,Discover,6011278929713994,Ezekiel E Middleton,811,05/2007,05/2011,25,4495,166000
Visa,Citibank,4873855557381129,Jay Conley,354,04/2012,04/2020,4,1004,42200
Diners Club International,Diners Club,30100237309960,Milissa B Bonner,813,08/2014,08/2017,23,6688,28500
Visa,USAA,4422242087541363,Audrey T Berg,558,02/2015,02/2025,24,876,72800
Japan Credit Bureau,JCB,3545794512817093,Terrance V Scully,654,05/2008,05/2023,12,3970,156000
Discover,Discover,6011401659907327,Gerald L Gonzales,342,12/2008,12/2021,15,9594,101500
Visa,U.S. Bancorp,4996538562159282,Andre Woodcock,278,09/2015,09/2028,26,2376,190800
Japan Credit Bureau,JCB,3569148489446140,Victoria N Fitzgerald,265,06/2016,06/2023,24,1940,133700
Master Card,Wells Fargo,5172629578609973,Rich Y Fogarty,757,02/2010,02/2015,15,8894,88200
Visa,Wells Fargo,4409051376496404,Timothy G Solis,155,12/2011,12/2019,5,2968,198300
Japan Credit Bureau,JCB,3541194142119800,Dara G Olson,519,10/2009,10/2029,9,314,77700
Discover,Discover,6011826608611101,Joel H Santana,313,12/2012,12/2032,2,6448,178100
Master Card,Chase,5452018091234934,Jimmy Polk,394,07/2007,07/2014,23,2902,126900
Discover,Discover,6011935930821690,Melanie S Crosby,840,07/2010,07/2028,17,850,184100
Discover,Discover,6011767506507068,Willian E Woodley,117,02/2010,02/2026,11,9454,52300
American Express,American Express,342010043617436,Samantha I May,6041,06/2007,06/2012,5,3172,126400
American Express,U.S. Bancorp,340890861232083,Willard F Hedrick,3068,05/2010,05/2027,27,2800,142800
Discover,Discover,6011479535853501,Dustin G Stephens,176,10/2014,10/2030,4,3443,31000
Diners Club International,Diners Club,30367530882221,Kory D Styles,586,09/2011,09/2029,4,7310,114200
Diners Club International,Diners Club,30373370677671,Leo Beard,97,02/2012,02/2026,24,5192,39500
Discover,Discover,6222335024372087,Awilda U Ng,875,07/2008,07/2025,9,2475,155200
Visa,USAA,4511455392185633,Luis H Terrell,702,02/2009,02/2013,25,9712,26000
Japan Credit Bureau,JCB,3570527667819375,Domenic D Mayberry,964,04/2011,04/2024,16,5119,80300
Japan Credit Bureau,JCB,3583264050571562,Clara U Oneal,765,10/2017,10/2037,27,4424,145500
Diners Club International,Diners Club,30559735526310,Jamal Mccants,131,04/2014,04/2027,4,9302,61800
Japan Credit Bureau,JCB,3569801912111851,Darrell X Morrison,364,02/2017,02/2032,17,8159,60100
Discover,Discover,6011010516853366,Hellen Easley,94,08/2009,08/2021,8,5493,194000
Discover,Discover,6011243396370314,Jamie N Conrad,76,02/2016,02/2017,16,8655,153800
Discover,Discover,6505812120580597,Alton Shields,296,05/2010,05/2016,13,3047,176100
American Express,American Express,373936091728034,Connie A Roman,2590,09/2009,09/2017,10,111,107100
American Express,American Express,372461194984310,Darin A Platt,1042,12/2008,12/2020,4,2579,70900
Visa,Chase,4439938810468029,Timothy Long,562,07/2010,07/2011,22,1072,137000
Discover,Discover,6011320418302101,Humberto Culp,469,11/2009,11/2023,21,7274,102300
American Express,American Express,370409388281870,Gordon T Neal,1507,06/2007,06/2024,2,5497,178800
Discover,Discover,6011145909603646,Jerilyn F Fincher,138,01/2009,01/2025,15,4712,162500
Diners Club International,Diners Club,30179589616743,Diana D Mcmillan,595,03/2010,03/2022,6,2292,129900
Discover,Discover,6011086573163980,Toshia E Fabian,278,03/2009,03/2027,16,3255,127600
Visa,Chase,4780356328177328,Luis Stark,137,04/2014,04/2028,9,1134,137900
Discover,Discover,6559906040441248,Lisabeth D Bradshaw,744,01/2011,01/2013,19,9574,37300
Visa,U.S. Bancorp,4376147054928863,Ashley X Compton,180,02/2007,02/2019,6,4898,156600
Japan Credit Bureau,JCB,3555741545778963,Pearlie L Garza,503,01/2013,01/2026,16,6369,192200
Visa,Citibank,4848507950537763,Rhonda D Benton,611,04/2015,04/2029,19,1500,128800
Visa,Barclays,4922935383862426,Jamison O Southern,878,09/2009,09/2025,2,1847,129400
Visa,PNC,4725630825460496,Peggy F Maynard,604,11/2013,11/2014,1,463,114100
Diners Club International,Diners Club,30225035721288,Daren M Ruiz,824,01/2009,01/2012,14,5017,45900
Visa,U.S. Bancorp,4034484091807022,Annie R Maxwell,776,11/2013,11/2015,25,2024,105100
Diners Club International,Diners Club,30311047267450,Darin C Cheek,227,02/2014,02/2028,11,3373,114300
Japan Credit Bureau,JCB,3579566409514606,Eddie S Holt,947,01/2010,01/2030,9,9089,84800
Discover,Discover,6011471759156471,Ellena Burroughs,421,05/2013,05/2019,28,2021,24400
Master Card,Capital One,5150871995484277,Hazel W Case,781,09/2017,09/2027,19,4862,165500
Japan Credit Bureau,JCB,3589328449838711,Angelika Craven,792,07/2012,07/2013,19,5809,183300
Visa,Bank of America,4922412791456787,Sally Forbes,17,06/2011,06/2014,27,1434,125100
Master Card,Chase,5456089970351616,Azucena U Horsley,77,06/2015,06/2028,26,8534,160100
Visa,Bank of America,4795978703367431,Ronnie O Buchanan,925,03/2014,03/2030,14,7180,176600
Japan Credit Bureau,JCB,3533519219127460,Faye Q Luckett,55,02/2007,02/2027,13,5780,83400
American Express,American Express,340584660457179,Samantha X Eaton,3016,04/2014,04/2018,1,3242,102200
Diners Club International,Diners Club,39265758714475,Cher B Furr,52,05/2017,05/2022,18,446,102900
American Express,American Express,345983107210941,Carl M Vargas,5067,05/2015,05/2023,23,1936,13000
Diners Club International,Diners Club,30283761998489,Ivory A Whitlow,929,08/2013,08/2022,14,2540,107200
Visa,Chase,4721890279163046,Sherry H Massey,800,07/2013,07/2033,4,2379,148800
American Express,Bank of America,345763021739856,Sherri Moultrie,5775,06/2012,06/2019,26,7288,37100
American Express,U.S. Bancorp,341182836347801,Kenneth Moore,2176,11/2017,11/2032,12,1159,36100
American Express,American Express,378544228014776,Ozella York,3674,07/2011,07/2027,15,8126,37900
Visa,Chase,4722196475743170,Emily N Garner,347,11/2013,11/2019,23,8358,24100
Master Card,Capital One,5298268194028877,Jessenia D Delaney,340,06/2012,06/2019,19,3640,126600
Japan Credit Bureau,JCB,3556707839397702,Wanda W Keller,275,06/2007,06/2008,28,1732,98800
American Express,American Express,341397692415761,Sammy Holley,1896,04/2014,04/2017,12,14,43400
American Express,American Express,345518756551888,Brian X Mendez,2293,06/2013,06/2024,12,4376,43600
Diners Club International,Diners Club,30114905682046,Brett W Coyle,820,09/2010,09/2014,13,3040,197000
Master Card,U.S. Bancorp,5469547780250729,Brent Pacheco,844,07/2014,07/2019,7,3672,118900
Master Card,Capital One,5213567374473056,Randolph W Wagoner,781,02/2007,02/2022,10,6276,97600
Japan Credit Bureau,JCB,3589051196149633,Rita G Rowe,947,04/2016,04/2017,1,1842,155500
Discover,Discover,6011331729210164,Rodger C Armstrong,965,08/2017,08/2036,14,4384,35200
Visa,First National,4652209400476545,Tony W Cash,284,02/2008,02/2013,19,913,129200
Japan Credit Bureau,JCB,3583743993623168,Samella M Moon,740,02/2017,02/2032,17,3236,18400
Discover,Discover,6229022667441626,Curtis P Wilcox,82,10/2008,10/2012,23,7410,15100
Japan Credit Bureau,JCB,3557654767945350,Donnetta V Richmond,112,08/2014,08/2025,25,836,117600
American Express,American Express,342800376933818,Brenda X Ryan,8359,08/2012,08/2019,11,4587,186000
Master Card,Chase,5494876925623873,Cristobal G Bell,873,03/2007,03/2024,4,5625,124400
Master Card,Citibank,5388042996237197,Veronica Holman,340,02/2012,02/2018,15,2509,56500
Discover,Discover,6011812508763549,Elden Shin,465,12/2009,12/2025,2,1235,103800
Visa,Chase,4085339425721562,Rebecca Sims,440,10/2008,10/2010,10,8802,133900
Visa,Chase,4380481181823273,Tony A Kern,926,10/2011,10/2029,26,9241,37800
Master Card,Barclays,5134640482888931,Jerome M Rodgers,249,11/2013,11/2017,4,5374,141500
Diners Club International,Diners Club,30254148648758,Julianna Z Baugh,704,10/2017,10/2032,13,3999,39900
Discover,Discover,6011458692087897,Lori Q Velez,606,08/2010,08/2015,17,8928,179600
Diners Club International,Diners Club,30954907766598,Andres M Douglas,671,08/2007,08/2025,3,6101,196500
Diners Club International,Diners Club,30265194450303,Steve Fry,186,05/2015,05/2027,3,5579,156800
Discover,Discover,6011516974848615,Eladia B Helm,37,04/2008,04/2013,14,3535,87900
American Express,American Express,373902420844777,Joanne Garrett,36,10/2011,10/2029,5,2376,181400
Japan Credit Bureau,JCB,3558349242286376,Erica I Schneider,375,04/2008,04/2028,17,2099,181600
Visa,Chase,4801163699419411,Gladys W Thompson,220,04/2013,04/2017,9,1065,88000
Master Card,Bank of America,5110092097700010,Elvis Smalls,75,11/2017,11/2030,22,9138,113000
Visa,Chase,4897637066875094,Tony R Maldonado,118,07/2011,07/2012,15,1878,127900
American Express,American Express,345194767901486,Arnulfo D Sauer,6699,08/2011,08/2013,1,7161,134100
Discover,Discover,6011342355301672,Phillip Estes,270,03/2017,03/2029,27,7677,141200
American Express,American Express,378202340650460,Zack Roland,3722,02/2012,02/2030,17,6405,78600
Diners Club International,Diners Club,30560108611184,Kelly D Norman,936,12/2009,12/2016,8,1269,93400
Discover,Discover,6011861509023346,Guillermina X Carpenter,248,09/2016,09/2022,17,7906,128600
Diners Club International,Diners Club,36888753893532,Roberto Z Meyer,245,07/2013,07/2029,28,1188,152400
Master Card,Citibank,5319202030819624,Jesse Shinn,517,08/2014,08/2033,13,1139,108600
Visa,Chase,4292498538281580,Jacqueline W Kelley,732,08/2012,08/2013,28,3771,50400
Master Card,Chase,5245546428178962,Gerard I Mueller,524,09/2008,09/2014,18,2795,164000
Discover,Discover,6011449797104430,Joan K Stephens,602,03/2015,03/2028,9,1836,184100
Discover,Discover,6599334440959820,Barabara U Demers,235,01/2008,01/2009,7,5750,27200
Diners Club International,Diners Club,30167258847327,Anita Joyner,110,10/2008,10/2013,13,2770,110600
Visa,Chase,4655532015954474,Santos T Burris,261,05/2011,05/2028,2,9793,12200
Diners Club International,Diners Club,30497754706945,Matthew J Larsen,689,04/2016,04/2033,1,1352,29600
Visa,Chase,4497655215594212,Walter C Powell,260,10/2013,10/2030,10,8171,86400
American Express,American Express,343995607755490,Monica F Casey,7318,11/2009,11/2016,23,5102,52600
American Express,American Express,346803901894766,Anisa S Coyle,8832,04/2016,04/2034,7,6522,64700
Diners Club International,Diners Club,36239058208424,Sherry Z Graham,269,11/2017,11/2019,24,2494,94800
American Express,USAA,343888624356600,Toby S Beaman,8465,04/2007,04/2010,1,3254,30700
Diners Club International,Diners Club,30930452205406,Thelma I Golden,712,06/2013,06/2030,15,6827,37200
Japan Credit Bureau,JCB,3566537575039145,Roderick L Spears,951,11/2009,11/2021,2,2921,135200
Discover,Discover,6011770230203228,Shirley S Bailey,100,11/2015,11/2021,28,1074,47200
Diners Club International,Diners Club,30270703566458,Irma M Patton,942,05/2007,05/2017,8,6684,109500
Master Card,Citibank,5411454971332557,Clifford Chase,116,05/2009,05/2014,28,1519,41000
Master Card,Chase,5301468766737195,Orville A Milligan,807,08/2014,08/2033,5,6396,21600
Diners Club International,Diners Club,36128145436561,Joseph Roth,56,05/2013,05/2016,4,495,172700
Diners Club International,Diners Club,30950044041085,Lucy X Kidwell,135,01/2017,01/2026,18,1382,46700
Visa,GE Capital,4437221223560373,Joanne C Johnson,284,11/2011,11/2020,26,1041,96000
American Express,American Express,345486678972758,Cyril D Tamayo,5061,12/2017,12/2022,21,9482,114100
Master Card,Citibank,5143658488482698,Florence Kirkland,863,01/2015,01/2020,18,8778,119800
American Express,American Express,373374118855020,Harlan H Elkins,8430,03/2007,03/2017,13,6410,148500
Visa,Wells Fargo,4058389252211818,Lorraine D Rosa,715,08/2015,08/2034,14,8829,198400
Japan Credit Bureau,JCB,3577020345019967,Sandy Catlett,289,01/2013,01/2033,6,9998,151600
Diners Club International,Diners Club,30106545760992,Kathy Henry,427,11/2015,11/2033,6,8092,161600
Japan Credit Bureau,JCB,3589603518561463,Rolf Gladden,329,02/2007,02/2012,11,8382,178000
American Express,USAA,343231174795507,Roy Gonzalez,69,04/2017,04/2034,4,5672,73300
Diners Club International,Diners Club,36455424330904,Tyron Sparrow,267,08/2016,08/2023,6,3701,115000
Diners Club International,Diners Club,30960214169913,Norman X Flynn,284,04/2017,04/2034,13,6791,34500
Diners Club International,Diners Club,30287040163757,Jessie D Whalen,475,06/2013,06/2023,28,5363,177200
American Express,American Express,379501845275049,Beverly S Baxter,7780,07/2017,07/2032,13,7993,128400
Discover,Discover,6011048453360540,Marquetta Mcmaster,748,10/2008,10/2013,5,9443,28400
Discover,Discover,6573129120244588,Leroy Owen,617,01/2007,01/2014,3,3941,105600
Japan Credit Bureau,JCB,3569523742627951,Cheyenne H Dorris,144,05/2016,05/2031,21,3281,197800
Japan Credit Bureau,JCB,3576972904940762,Jacob P Hardin,664,11/2010,11/2028,7,8634,173900
Japan Credit Bureau,JCB,3577476441536629,Sanjuana Francois,917,11/2011,11/2016,19,6831,188000
Japan Credit Bureau,JCB,3583362101776394,Richard D Whitehead,944,03/2014,03/2026,4,6351,115900
Master Card,Wells Fargo,5450384221580642,Frederic N London,175,02/2008,02/2016,9,4834,77300
Master Card,Bank of America,5335413393035787,Joan B Harrington,476,08/2017,08/2034,28,130,90900
Visa,First National,4696485407363815,Deshawn E Carrasco,427,01/2013,01/2020,12,6377,107500
Master Card,U.S. Bancorp,5323486013875471,Samuel C Sherman,156,06/2017,06/2025,9,8106,63200
American Express,U.S. Bancorp,374038586019174,Sherise Sims,7519,05/2014,05/2019,25,891,24900
Discover,Discover,6477917822658833,Vernon Henry,416,04/2007,04/2026,12,499,166500
Diners Club International,Diners Club,30256664354141,Katy E Daniels,402,03/2014,03/2019,6,2159,172600
Master Card,Chase,5232826950941309,Henry F Vaughan,699,05/2017,05/2034,28,2597,180600
Discover,Discover,6011366119214947,Abel Shanks,433,08/2009,08/2013,24,4400,113400
Japan Credit Bureau,JCB,3528054547391692,Ida Brady,157,05/2011,05/2023,13,1514,146900
American Express,Bank of America,348804091385803,Genoveva X Thurman,8625,01/2012,01/2027,9,6976,111000
Master Card,Citibank,5289201690915470,Esther T Mathews,35,05/2011,05/2026,5,7055,13200
Diners Club International,Diners Club,30180055029007,Suzann Q Rodrigues,185,09/2009,09/2022,28,6800,198900
Visa,Citibank,4615039341495353,Leonard Britt,868,01/2010,01/2016,10,9494,48100
Discover,Discover,6011116425251293,Taina U Hatchett,830,01/2015,01/2021,3,3,172300
Diners Club International,Diners Club,30249006193293,Suzanne C Buck,79,08/2017,08/2027,19,9579,12700
American Express,Bank of America,372700792429164,Jere Tyler,7141,12/2016,12/2023,10,6918,78300
Japan Credit Bureau,JCB,3570249493104233,Michelle Newton,272,02/2007,02/2011,2,8576,63500
Visa,USAA,4524426935151155,Kaleigh Walter,897,09/2012,09/2015,21,6949,72700
Diners Club International,Diners Club,30999361113548,Esther F Bender,468,01/2010,01/2014,18,8666,138900
Diners Club International,Diners Club,30295265085084,Chester A Williford,79,05/2014,05/2020,27,2382,74300
Visa,Chase,4308637734323306,Justin Perry,493,11/2017,11/2034,25,6503,139500
Diners Club International,Diners Club,30417269859393,Kendall H Samples,745,04/2014,04/2021,12,2711,79900
Visa,Citibank,4306293248783767,Denise D Wood,483,04/2015,04/2017,11,5249,28700
Diners Club International,Diners Club,30037396543858,Emmett White,597,10/2008,10/2012,13,3524,147600
Master Card,Capital One,5240215885889090,Ryan Poole,757,04/2010,04/2013,10,2902,168700
Discover,Discover,6011446810211820,Brittney Blackmon,488,03/2013,03/2018,17,6534,53300
Visa,Chase,4035172133753051,Mildred Thornton,446,01/2007,01/2010,13,7221,163500
Japan Credit Bureau,JCB,3538401030737386,Lauren K Jordon,179,09/2016,09/2036,26,9790,196500
American Express,American Express,344690770964941,Angela B Sullivan,3449,09/2009,09/2019,11,66,40000
Master Card,Citibank,5383121148592488,Tianna K Dominguez,325,11/2008,11/2009,15,9663,52700
Diners Club International,Diners Club,30133361019162,Rose A House,832,04/2011,04/2026,19,6469,42500
Discover,Discover,6011968683428439,Mikel Braden,684,04/2013,04/2024,6,8639,24700
Discover,Discover,6011349018943527,Jerome W Hale,249,09/2014,09/2025,20,6236,116800
American Express,USAA,375057389703148,Carmen S Cano,9781,06/2014,06/2031,8,5502,45000
American Express,Bank of America,379831367222479,Katie U Cobb,7264,03/2017,03/2020,26,8407,15100
American Express,American Express,375998876838121,Alexander N Shoemaker,6430,06/2016,06/2034,13,6957,116000
Diners Club International,Diners Club,30239101421996,Brent Y Powers,830,08/2007,08/2020,10,1380,52400
Japan Credit Bureau,JCB,3536659277963310,Edwardo Q Nation,123,12/2017,12/2036,15,2269,36900
Visa,Chase,4073133535221892,Erin G Collins,136,02/2016,02/2025,20,4005,120100
American Express,American Express,371422236468127,Hong F Dodge,3864,02/2014,02/2019,16,4961,176400
Master Card,Wells Fargo,5454411694904185,Eva Jefferson,452,09/2017,09/2036,21,5477,123200
Visa,USAA,4681577109411202,Marge V Lew,746,08/2017,08/2034,6,8155,66800
Discover,Discover,6011110511545056,Jacob Carr,309,09/2014,09/2023,8,4321,111900
Discover,Discover,6484957543760378,Dominque I Osorio,531,06/2014,06/2030,12,2601,194200
Discover,Discover,6011857923484361,Leonard Y Moore,520,09/2016,09/2029,22,9297,138500
American Express,U.S. Bancorp,343859176509839,Dirk Cross,8836,10/2015,10/2021,22,8974,53000
Visa,U.S. Bancorp,4295969246985875,Ricky Gates,813,07/2007,07/2017,25,7530,105100
American Express,American Express,346989868403509,Carrol O Kowalski,5039,11/2014,11/2023,24,8473,27000
Diners Club International,Diners Club,30222770879439,Aaron Barton,493,02/2011,02/2022,2,7681,109200
American Express,American Express,348510290916153,Esperanza G Stowe,3223,05/2012,05/2016,9,8325,69600
Discover,Discover,6011837776558099,Steven Deleon,383,11/2007,11/2015,6,8462,126400
